,title,company,skillText
410,Data Analytics Manager,Amazon.com," amazon.com      22,425 reviews  -    at amazon, we're always working to be the most customer-centric company on earth. to get there, we need exceptionally talented, bright, and driven people. we are looking for a dynamic, organized, and customer-focused data analytics leader who is interested in guiding key business decisions for one of amazon’s emerging self-contained business verticals, amazon pay. at amazon pay, we are inventing the next frontier of connected commerce. we enable merchants to leverage our trusted, seamless buying experience to allow more than 300 million active amazon customers to purchase from them—online, in-store, by voice, and across an expanding array of consumer devices.  as the leader of the analytics & data science team, you will have broad latitude to interpret data and influence the organization’s senior management. you should be passionate about working with huge datasets and should be someone who loves to bring data together to answer complex business questions that deepen our understanding of our customers: buyers and merchants. you and your team of data engineers, business analysts, and data scientists will build and streamline data infrastructure, define methodologies, and create self-service business reporting and insight tools. over time, you will lead the development of statistical and machine learning models and work closely with our engineering team to implement solutions designed to improve the success of the amazon pay business and delight our customers. you will contribute to the company’s intellectual property and will be accountable for the quality, accuracy, and adoption of the analytical solutions your team develops.  this role requires an individual with excellent team leadership skills, outstanding business acumen, and the ability to work across product management, marketing, engineering, finance, and sales teams, as well as country specific business leads to drive business outcomes. we are looking for a leader who is a self-starter comfortable with ambiguity, demonstrates strong attention to detail, and has the ability to work in a fast-paced and ever-changing environment.  key responsibilities include: · leading data engineers to build a solid data infrastructure · leading and developing a team of business analysts. · building applied scientist and machine learning capabilities and models to solve business and customer problems. · working with functional business leaders to build scalable processes and metrics. · developing a long term analytical strategy and self-service reporting capabilities and drive the implementation of that strategy. · using analytics to influence multiple departments, increasing their productivity and effectiveness to achieve strategic goals. · creating and deliver reporting, critical for tracking and managing the business, including weekly, monthly, and quarterly operational metric reports.   basic qualifications · bachelor’s degree in math, computer science, engineering, finance, statistics, or a related technical field. · proven analytics thought leader with experience leading and growing world class analytics and data science teams · 10+ years of professional experience and passion for working with large data sets plus deep experience in statistical analysis, advanced modeling techniques, data mining and business analysis. 3+ years managing teams of 4 contributors or more. · ability to attack complex business questions with data; the curiosity to dive deep, identify the root cause rather than just spot the trends. · ability to thrive in an environment that is tasked with providing data-driven decision support and business intelligence that is timely, accurate and actionable. · ability to effectively prioritize projects, manage multiple competing priorities simultaneously, and drive projects to completion under tight deadlines · experience in data mining using databases in a business environment with large-scale, complex datasets. · proven track record of strong verbal/written communication & data presentation skills, including an ability to effectively communicate with both business and technical teams across the world.   preferred qualifications · master’s or doctorate degree in math, computer science, engineering, finance, statistics, or a related technical field. · ability to think big, understand business strategy, provide consultative business analysis, and leverage technical skills to create insightful, effective bi solutions · experience with customer segmentation and customer behavior analysis. · hands on experience in sql, excel, linux and olap, sas, r and/or python (data extraction, manipulation, statistical analysis and predictive modeling). · experience in machine learning (decision trees, multivariate and logistic regression, knn, kmeans, etc.). · experience with data visualization software such as tableau.   30+ days ago     -   save job"
411,Data Research Manager,"Veteran Affairs, Seattle Epidemiologic Research and Information Center (ERIC)"," veteran affairs, seattle epidemiologic research and information center (eric)      -    the seattle epidemiologic research and information center (eric), department of veterans affairs (va), is recruiting a research data manager to work with an experienced and growing group of researchers committed to high-quality epidemiologic investigations using large, complex health data to address veteran health issues.the center is recruiting a full-time position that will support the large, national epidemiologic research studies within the eric as well as smaller-scale, investigator-initiated studies. the data manager will work closely with the center’s senior data manager, biostatisticians, and scientific and administrative personnel to conduct observational epidemiologic studies that address environmental/occupational exposures, pharmacotherapy, and genetics/genomics.primary responsibilities are to document and organize existing data sets as well as to extract data from va data warehouses based on specifications, creating data sets to be used for research purposes. key duties may include: in conjunction with investigators and staff, identify key data elements from national and local va data sources and create analytic files for staff epidemiologists and biostatisticians design and create databases, tables and files to meet the needs of study staff manage, administer, and ensure security of data files troubleshoot data accuracy issues validate incoming data from field sites work with tracking data, addresses, ids for geocoding, assist in populating tracking databases and qc checking data write and organize data summaries for internal use and for dissemination to center website and to public and va-facing interfaces work with data team and project managers to ensure quality data documentation is maintained and complete update and maintain data from past epidemiologic studies qualifications: candidates must have a bachelor degree in a scientific field and 3 or more years of relevant health research or health data programming experience or equivalent professional experience. applicant must be proficient in standard microsoft office products including excel and access, as well as ms sql. experience with either r or sas is preferred. excellent data organization, programming and communication skills are required, as is the ability to work effectively in a team setting. desired qualifications include 3 or more years of experience and familiarity with va data systems, files and data security policies. candidates must be us citizens. depending on the candidate’s experience, the target salary will be in the gs-9 to gs-11 range.please send a cover letter and resume to this posting. applications will be accepted until the position is filled. for more information about the seattle eric, please see seattle.eric.research.va.gov. job type: full-time   16 days ago     -   save job"
412,Analytics Manager,POSSIBLE," possible      18 reviews  -    who we are: we’re unique among seattle agencies not only because of our global client roster, but because of how we work. we believe in great creative above all else. we believe an idea can come from anywhere, which is why we eschew ego in favor of collaboration. and why we use data the right way: to inform our award-wining ideas. we’re headquartered in downtown seattle’s historic times square building, which says a lot about us too. we’re the perfect blend of art and innovation, bedrock and badassery. join us today to help shape the future of digital.  who we are looking for: possible is seeking an analytics manager with a background in data, marketing, and strategic analysis. you’ll be the client data lead and will help implement new best practices and standards and develop kpis and metrics. to be successful in this role, you must be able to thrive in a creative environment where collaboration, client service, big thinking, and humor are part of the culture. there is a lot of variety in this role (campaign reporting, optimization and testing, dashboard creation, data strategy, segmentation, tagging) and you should enjoy working on various data projects simultaneously.  what you’ll do:   create, implement and lead web analytics engagements. responsible for client communication, implementation support, data analysis and recommendation.  audit, implement and manage digital tag management platform.  create custom scorecards based on site goals to measure website performance.  analyze web analytics data as well as other offline data to evaluate site performance.  create and lead client presentations, add insight to data, and field strategic and technical questions.  manage client site digital measurement and testing strategy.  understand and champion actionable attitudinal and behavioral data collection and analysis.  provide an analytical and quantitative methodology for behavioral segmentation for clients.  manage team members and direct reports to complete assigned projects on time and within budget. mentor and train associate staff.  manage and report on roi of measurement and optimization programs for client.  synthesize data and create dashboards.   what you’ll need:   4-6 years of business web strategy or online marketing background. agency experience required.  expert at working with online metrics, terminology, industry best practices, and industry trends.  strong familiarity with digital analytics tools, such as omniture site catalyst, google analytics, webtrends, and others.  strong familiarity with optimization and targeting tools, such as omniture test & target, google website optimizer, and others. ability to define a/b/n and multivariate test scenarios and success metrics.  relentless problem-solving abilities and desire for continued improvement.  experience in actionable analytics and optimization or offline equivalent (media/creative testing, dm list management etc.).  ability to derive and present insights from data with a strong focus on storytelling.  ability to monetize financial gains from optimization projects and to prioritize projects based on roi impact.  ability to build segments and predictive models based on qualitative and behavioral research.  experience in strategic marketing and/or business management.  experience managing or leading a small team of analysts.   about possible: possible is a creative agency that cares about results. we back up every idea with real-world insights to create work that makes a difference—and makes a measurable impact. with more than 1,500 employees around the globe, possible brings results-driven digital solutions to some of the world’s most dynamic brands, including microsoft, at&t, nestle, p&g, adidas, and turner. by design, we are visionaries, innovators, and pioneers. if that describes you too, then by all means, get in touch—we’d love to work with you. possible is a wpp digital agency.  follow possible on linkedin:  https://www.linkedin.com/company/1915024 ( https://www.linkedin.com/company/1915024 )  twitter:  https://twitter.com/possible ( https://twitter.com/possible )  facebook:  https://www.facebook.com/possible.com ( https://www.facebook.com/possible.com ) we are an equal opportunity employer and value diversity at our company. we do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.   11 days ago     -   save job"
413,"MANAGER, DATA AND BUSINESS ANALYTICS",University of Washington Medical Center," university of washington medical center      780 reviews  -    add job to cart  apply for this job   manager, data and business analytics  req #: 149793  department: global health  job location: downtown seattle/harborview, health sciences center  posting date: 11/30/2017  closing info: open until filled  salary: salary is commensurate with experience and education  shift: first shift  as a uw employee, you have a unique opportunity to change lives on our campuses, in our state and around the world. uw employees offer their boundless energy, creative problem solving skills and dedication to build stronger minds and a healthier world.  uw faculty and staff also enjoy outstanding benefits, professional growth opportunities and unique resources in an environment noted for diversity, intellectual excitement, artistic pursuits and natural beauty. all of which has allowed the uw to be nationally recognized as a “great college to work for” for four consecutive years.  the department of global health was established in 2007, bridging the university of washington schools of medicine and public health, with a mandate to harness the expertise and interdisciplinary power of all uw schools and colleges. our mission is to improve health for all through research, education, training, and service; to understand and address the causes of disease and health inequities at multiple levels; and to collaborate with partners to develop and sustain locally-led, quality health systems, programs and policies. the department has grown exponentially over the past 10 years to ~400 faculty, 1100+ staff, and 500+ students, working in 130 countries, with our deepest ties in the united states, kenya, uganda, peru, mozambique, india, south africa, tanzania, ethiopia, and nicaragua. at the department of global health at the university of washington, diversity is integral to excellence. we value and honor diverse experiences and perspectives, strive to create welcoming and respectful learning environments, and promote access, opportunity and equity for all.   the department of global health has an outstanding opportunity for a manager, data and business analytics.  this position plays a key role in supporting the mission and strategic plan of the department, ensuring that appropriate measures are used for both tracking and broadcasting departmental performance. this position provides important analytics to senior leadership as related to a variety of departmental operations (programmatic, accreditation, administrative/financial, and external communications).  the position supports senior departmental leadership and other departmental stakeholders at all levels by gathering and providing key data and information that supports operational strategy. as such this position manages a growing set of web based information systems that support a variety of administrative operations used by a variety of stakeholders. this position requires the ability to work collaboratively in a changing environment, and the skill to work with members of the university community (faculty, staff, and students) who have diverse analytic and technology skills.  this position will develop and manage the department’s information system that captures and communicates data related to a variety of operational units including curriculum planning, admissions, recruitment, enrollment, program accreditation, program evaluation, budget operations, financial projecting, and grant support, and annual report compilation.  this position will help the department to incorporate learning into the organization as we ll as increase efficiencies for various reporting needs, particularly since we report data through two schools.   duties and responsibilities:   analytics   design and implement qualitative and quantitative research methods to analyze academic programs and operations  identify, track, and collect other regional and national sources of information relevant to program renewal and quality, including data relevant to the efficiency and effectiveness of programs  collect information on anticipated program directions, costs, credits, student numbers, and funding sources  monitor state and federal policy initiatives relating to education  assist with the writing and providing data for multiple departmental publications   systems development   manage development of the department's data system to serve the needs of research program operations, institutional data, and academic services.  map out and communicate system priorities to department stakeholders  participate in requirements gathering from various department stakeholders  coordinate information system training and access  employ continuous improvement methods to streamline development and develop quarterly plans  communicate system improvements and workflow processes to department stakeholders  develop, implement, and manage regular reporting on operational aspects important to research administration, academic services, and general department strategy.   operations leadership   advise departmental leadership including the chair, vice chair, associate chairs, and the director by synthesizing and presenting data related to projected outcomes  participate in meeting and committees as needed to provide analytic and systems support for committee tasks  support the director and associate director in the design and implementation of fiscal data management and visualization in support of short- and long-range projections.   management & administrative   supervise and manage staff as needed, which includes hiring, training, development, and performance reviews.  participate in professional development opportunities to ensure the office is using the most up to date analytical tools and methodologies  as a uw employee, you will enjoy generous benefits and work/life programs. for detailed information on benefits for this position, click here.   requirements:   master’s degree related to institutional data or related field and three to five years of experience researching, tracking, and developing reporting systems for data and statistics. the top candidate brings a broad awareness of the field of education and research, its constituent fields and domains, as well as sources of information about current and emerging trends in the field (national and regional institutes, centers, foundations; sources of data and reports).   additional requirements:  excellent data analysis skills – includes research, data mining, analysis, validation, and the ability to generate clear representations of data to diverse audiences in narrative, tabular, and graphical forms. demonstrated experience understanding, relating, and reconciling, data from distinct sources. experience working with financial data. ability to generate documentation of technical processes.  demonstrated proficiency with core technologies – windows, ms access, ms excel, and sql. proven ability to learn new technologies and problem solve. top candidates will be comfortable with unix-like oses and macos, understanding of data security, have knowledge of uw data systems, and have familiarity with web databases, web security, and web services.  expertise in information systems development – knowledge of application development processes and technologies. experience with project management in developing technical systems. ability to manage highly technical software developer work priorities and contribute to project scoping. familiarity with various programing languages and frameworks.  excellent interpersonal skills –ability to work with departmental leadership, faculty groups and committees, other parts of the uw, staff, and relevant state and national professional and administrative organizations. ability to negotiate complex institutional systems. strong communication skills in oral and written presentation of data. the ideal candidate will possess an advanced degree related to the field of education or institutional research.  equivalent education/experience will substitute for all minimum qualifications except when there are legal requirements, such as a license/certification/registration.   desired   experience working within a complex, academic environment.   conditions of employment   appointment to this position is contingent upon obtaining satisfactory results from a criminal background check.   application process: the application process for uw positions may include completion of a variety of online assessments to obtain additional information that will be used in the evaluation process. these assessments may include workforce authorization, criminal conviction history, cover letter and/or others. any assessments that you need to complete will appear on your screen as soon as you select “apply to this position”. once you begin an assessment, it must be completed at that time; if you do not complete the assessment you will be prompted to do so the next time you access your “my jobs” page. if you select to take it later, it will appear on your ""my jobs"" page to take when you are ready.  please note that your application will not be reviewed, and you will not be considered for this position until all required assessments have been completed.  the university of washington is a leader in environmental stewardship & sustainability , and committed to becoming climate neutral.  the university of washington is an equal opportunity, affirmative action employer.to request disability accommodation in the application process, contact the disability services office at 206-543-6450 / 206-543-6452 (tty) or dso@uw.edu .  apply for this job   30+ days ago     -   save job"
414,"Data Science Manager, Analytics",Facebook," facebook      285 reviews  -    (menlo park, ca - seattle, wa) facebook's mission is to give people the power to build community and bring the world closer together. through our family of apps and services, we're building a different kind of company that connects billions of people around the world, gives them ways to share what matters most to them, and helps bring people closer together. whether we're creating new products or helping a small business expand its reach, people at facebook are builders at heart. our global teams are constantly iterating, solving problems, and working together to empower people around the world to build community and connect in meaningful ways. together, we can help people build stronger communities — we're just getting started. we’re looking for analytics leaders to work on our core products with a passion for social media to help drive informed business decisions for facebook. you will enjoy working with one of the richest data sets in the world, cutting edge technology, and the ability to see your insights turned into real products on a regular basis. the perfect candidate will have a background in computer science or a related technical field, will have experience working with large data stores, and will have some experience building software. you are scrappy, focused on results, a self-starter, and have demonstrated success in using analytics to drive the understanding, progression, and user engagement of a product. this position is located in our seattle office. responsibilities apply your expertise in quantitative analysis, data mining, and the presentation of data to see beyond the numbers and understand how our users interact with our core products partner with product and engineering teams to solve problems and identify trends and opportunities inform, influence, support, and execute our product decisions build/maintain reports, dashboards, and metrics to monitor the performance of our products mine massive amounts of data and extract useful product insights manage development of data resources, gather requirements, organize sources, and support product launches minimum qualifications 3+ years of experience in managing other team members in a formal or informal capacity 4+ years of experience doing quantitative analysis 2+ years of experience in an analytical role in a technology company, consulting, investment banking, or product management 2+ years of experience with sql or other programming languages ability to initiate and drive projects to completion with minimal guidance ability to communicate the results of analysis preferred qualifications bachelor degree in computer science, math, physics, engineering, or related quantitative field. understanding of statistical analysis, experience with packages, such as r, matlab, spss, sas, stata, etc experience with large data sets and distributed computing (hive/hadoop)   30+ days ago     -   save job"
415,"Manager, Contracting and Analytics",Seattle Children’s," seattle children’s      173 reviews  -    overview responsible for the negotiation of assigned third party payor contracts for seattle children’s hospital and children’s university medical group as well as oversight of all ancillary contracts. responsible for establishing and maintaining strong business relations with payors, sch and cumg leadership, physician partners, and internal sch departments. responsible for managing department staff performing contract analysis and modeling, dashboard maintenance, and data validation.  requirements required education/experience: - bachelor’s degree in business, finance, healthcare administration, or a related field. - minimum five (5) years experience in hospital, physician group, or health plan contracting with related experience in financial analysis. preferred: - masters degree in business administration or hospital administration. - experience as the primary lead in hospital, physician group, and ancillary contract negotiations with commercial and government payors; experience working within a healthcare system environment. - experience using epic and/or experian contract modeling tools; experience using tableau. - experience in preparing rate proposals and financial analysis in support of rate negotiations.   30+ days ago     -   save job"
416,Manager for Data Scientists and Language Engineers,Amazon.com," amazon.com      22,425 reviews  -    interested in amazon alexa? we’re building the speech and language solutions behind amazon alexa and other amazon products and services. come join us!  as a manager for data scientists and language engineers, you will be responsible for data-driven improvements to our natural language understanding models and ranking models for alexa. your work will directly impact our customers in the form of products and services that make use of speech and language technology.  you will:  understand business requirements and map them to technical requirements provide a plan for contextual data annotation, schema design, tooling, execution workflows scale the workflows to other domains and languages ensure data quality throughout all stages of acquisition and processing, including such areas as data sourcing/collection, ground truth generation, normalization, transformation, cross-lingual alignment/mapping, etc. clean, analyze and select data to achieve goals build and release models that elevate the customer experience and track impact over time collaborate with colleagues from science, engineering and business backgrounds. present proposals and results in a clear manner backed by data and coupled with actionable conclusions work with engineers to develop efficient data querying infrastructure for both offline and online use cases  basic qualifications master’s or phd in a relevant field 5+ years experience with various data analysis and visualization tools 3+ years of managing data scientists language engineers and/or computational linguists experience in perl, python, or another scripting language; command line usage experience with various machine learning techniques and parameters that affect their performance  preferred qualifications track record of diving into data to discover hidden patterns and of conducting error/deviation analysis ability to develop experimental and analytic plans for data modeling processes, use of strong baselines, ability to accurately determine cause and effect relations understanding of relevant statistical measures such as confidence intervals, significance of error measurements, development and evaluation data sets, etc. the motivation to achieve results in a fast-paced environment. experience with statistical modelling / machine learning strong attention to detail exceptional level of organization comfortable working in a fast paced, highly collaborative, dynamic work environment ability to think creatively and solve problems fluency in a foreign language cloud sourcing semantics ontology   amazon is an equal opportunity-affirmative action employer – minority / female / disability / veteran / gender identity / sexual orientation   30+ days ago     -   save job"
417,Channel Programs and Analytics Manager,Tableau," tableau      37 reviews  -    what you’ll be doing…  the channel programs and analytics manager is responsible for ensuring channel sales productivity and program efficiency. this includes supporting channel sales strategy and performance and will be closely aligned with the region’s leadership.  some of things you'll be doing include...  work with management on the design and development of the global channel programs, delivering in year or annual changes. design, develop and administer channel program analytics, reporting and dashboards to drive business decisions. support the design and implementation of processes related to measurement, governance, and communication of the channel programs provide recommendations on action to be taken based on strategic objectives, , or performance metrics, attend regional staff meetings when/where needed administer, manage and report on channel revenue and other key channel metrics using tableau methodology and automation / forecasting tools; drive adoption of tools and dashboards within respective regions. share best practices across channel sales teams track and report on these activities related to best practices and agreed upon strategic objectives on a periodic basis. partner with regional channel sales management on business planning and strategy for their respective sales areas. work with the headquarters business operations team to provide recommendations for localization of channel processes and tools for the region you support. train the regional channel leadership team and regional channel sales team on new sales techniques, process changes, and tool changes. drive communication of important information to the regional channel sales team during staff meetings, over the phone, and in person. be integral to the change management process ensuring adoption of new channel processes and tools through performance measures. partner with business systems or it to deliver automation or systematics tools to drive channel productivity. intermittently shadow calls and attend sales calls to ensure quality of sales team execution first hand and recommend enhancements and training opportunities to regional sales leadership. be available to help with operational and non‐sales related issues to enable the efficiency of the channel sales force.  who you are…  experienced.  5 to 8 years’ experience in sales, sales operations or business operations. bachelor’s degree in business administration or related field. mba preferred. enterprise software sales experience a plus. experience using crm applications; salesforce.com or oracle a plus domain.  superior analytical skills. advanced ms excel & sql skills you are a recruiter!  tableau hires company builders and, in this role, you will be asked to be on the constant lookout for the best talent to bring onboard to help us continue to build one of the best companies in the world!  tableau software is a company on a mission. we help people see and understand their data. after a highly successful ipo in 2013, tableau has become a market-defining company in the business intelligence industry. our culture is casual and high-energy. we are passionate about our product and our mission and we are loyal to each other and our company. we value work/life balance, efficiency, simplicity, freakishly friendly customer service, and making a difference in the world!  tableau software is an equal opportunity employer.   30+ days ago     -   save job"
418,Business Analysis Manager - Data Science,T-Mobile," t-mobile      7,492 reviews  -    business analysis manager the outside collections & bankruptcy (ocb) analytics team provides support to the department through reporting and analytics of outside collection vendors’ performance, write-off account analysis and recoverability forecasting, portfolio analysis to understand future areas of opportunity, and vendor compensation optimization. in addition, this team also serves to provide the department with analytical resources needed to enable quality, data-driven decision making.  stuff we'll trustyou with your responsibilities job duties and responsibilities: the ocb team is looking for an experienced business analysis manager to provide consultative expertise in the areas of financial analysis, statistics, business case development, and reporting. this role will require maintaining close working relationship with both internal partners and external vendors to better understand the analytical challenges of the department, provide innovative and insightful solutions to increase portfolio liquidation, provide ad-hoc analytical support, and to help craft sustainable, quality metrics around agency performance.   specific responsibilities include: ad-hoc analysis of department specific challenges including independent data extraction, core analysis of the problem, presentation of findings, and implementation of resulting reporting/data collection requirements perform portfolio deep dives to find opportunities for new initiatives that help drive department revenue utilize data obtained from agencies and outside sources to optimize commission rates and operational performance of the portfolio examine and challenge core assumptions in financial models, introduce rational methodologies, and deliver timely and accurate forecasting understand key performance drivers to uncover risks and opportunities and proactively recommend changes to department operations create executive level presentations to present complex analysis in a clear and concise manner *li-ga-ks1  stuffyou tell peopleat parties your qualifications job requirements: 7+ years of experience in analytical roles bachelor’s degree (data science, finance, economics, mathematics etc.) or equivalent experience. mba preferred demonstrated knowledge of a variety of analytical concepts and techniques including: forecasting, modeling, cost-benefit analysis, variance analysis, sensitivity analysis, predictive analytics, what-if scenarios, optimization, decision trees, performance metrics and scoring comfort in extracting, consolidating, and analyzing large sets of data proficient with sql, excel (vba, charting, etc.), tableau and/or other data visualization tools advanced statistical knowledge with experience utilizing statistical software such as r, sas, etc. innovative thinker that employs creative approaches to problem-solving self-starter with ability to effectively manage time, prioritize work, multi-task across many assignments in a fast-paced work environment excellent verbal and written communication skills including the ability to present information at all levels of the organization and convey analytical concepts to a non-analytical audience wireless industry experience preferred *li-ga-ks1   30+ days ago     -   save job"
419,Senior Conversion Rate Optimization Manager,Trupanion," trupanion      13 reviews  -    trupanion, the leading ecommerce provider of medical insurance for pets, is looking for a sr. cro expert to help our team to drive conversions. you will be part of the core growth engine of this publicly traded company in taking it to the next level. this would be a dream job for someone who is eager to make a high impact for an organization and be part of a category leader company.  the trupanion ecommerce team is a high performance and functioning team in the forefront of the company to drive revenue, marketing technology, and conversion rate optimization initiatives. this is a highly visible role that reports to the head of conversions/vp of ecommerce. this individual needs to be resourceful, highly coachable, strategic, gritty, creative and the ability to get things done with an accountable attitude. additionally, you don't mind executing things big or small and get your hands dirty.  you will develop, scope and implement digital initiatives to drive conversion rate optimization and personalization across channels. you will use data to drive campaign ideation, decision-making and end-to-end digital customer journeys using segmentation, audience selection and targeting rules.  delivery  increase overall conversion rates own and manage the campaign delivery roadmap of optimization and personalization initiatives, ensuring that they’re driving value, innovation and cross-channel alignment with the wider business determine how visitors and customers are behaving and identify key priorities for redesign and/or optimization. direct response copywriting expertise is a plus  use google analytics to analyze user behavior at each step in the funnel (1st visit, repeat visit, conversion, retention) understand the difference in user behavior by device type (desktop, tablet, mobile) and traffic source (organic, paid marketing, direct, etc.) lead effort to improve conversion from lead to first time customer to repeat customer create user experience deliverables including: wireframes, storyboards, sitemaps, user flows, user scenarios, data diagrams, and clickable prototypes. build hypotheses to champion a data-driven, test and learn approach to optimizing user experiences throughout the funnel collaborating with our copywriting, design and development teams to create compelling visual and written assets – but also having your own flair of creativity, with the ability to create your own wireframes for testing, based on readily available assets. own the agenda for a/b testing and conduct a/b, multivariate and experience tests to continually measure performance  analysis and reporting  analyze campaign performance, report on results and share learnings with the wider business, helping to drive business enablement contribute to the repository of learnings/outcomes  success looks like  conversion rate had a significant increase contribute to building and maintaining an inspiring team culture strong working relationships with stakeholders and peer teams planning and managing quality campaign executions maintaining a complex marketing schedule and manage dependencies across resources. strong project management skills use your test and learn findings to drive uplift on primary conversion metrics for test performance   qualifications  5-7+ years working in conversion optimization or equivalent experience working in a digital agency advanced experience with testing platforms including optimizely, marketo, quantcast  advanced experience with project management and execution on full funnel tests   additional things that will impress us:   intermediate experience with ux design, wire-framing, and usability principles  intermediate experience with research tools including quantcast, marketo, mouseflow expert level experience with analytics platforms including google analytics, omniture,  experience with multi-channel media strategy benefits and perks: bonus opportunities full medical, dental and vision benefits at no cost to the employee four weeks paid time off open, casual, pet-friendly and fun office environment free dog walking services during business hours free pet health insurance (1 dog or cat) paid time off to volunteer at nonprofit organizations free on-site parking company background: trupanion is a leader of medical insurance for dogs and cats, offering policies in the united states, canada, and puerto rico. trupanion’s mission is to help the pets we all love receive the best veterinary care. a career at trupanion means you share our passion to help pets and want to be a part of an organization that makes a difference. trupanion is a registered trademark owned by trupanion, inc. underwritten in canada by omega general insurance company and in the united states by american pet insurance company. trupanion is a founding member of the north american pet health insurance association (naphia), demonstrating a commitment to high standards and transparency in all actions and products. for more information about trupanion, visit  http://trupanion.com/about   30+ days ago     -   save job"
