,title,company,skillText
456,Business Analyst,Intermedia.net," intermedia.net      49 reviews  -    there are hundreds of competitors offering point solutions – just voice, backup, security, or email. intermedia differentiates by offering a broad and tightly integrated suite of highly supported cloud business applications, including email, unified communications, file backup and sharing, productivity, identity and access management, security and archiving. companies want security, scalability and someone to manage the intricacies of business it for them, and that’s just what we deliver with a 99.999 percent uptime sla, enterprise-grade security and 24x7 j.d. power-certified support. intermedia’s 800+ employees provide a worry-free experience™ to 100,000+ business customers and 6,500+ active partners around the globe. about the role intermedia is looking for a talented technical business analyst to join our carrier management team, which is responsible for reporting carrier usage and billing analysis, capacity planning and internal reporting for business analysis. this team also produces carrier routing tables, toll-free routing and fraud analysis. the successful candidate will be an excellent communicator who’s able to analyze existing processes, document desired processes and enhancements, and work effectively with multiple teams to generate clear requirements. you will play a crucial role in helping to ensure that we stay aligned to the roadmap and that expectations are clear across all areas of the business.  you will have the opportunity to:   research the product and systems to help define and identify business needs, working closely with local engineers to extract information  document business rules and/or product use cases to capture the expected behavior of the product  create business requirements and translate them into detailed user stories for the delivery team  this role reports directly to the carrier relations manager  job description   research existing systems and create clear, concise documentation of processes, expectations and business rules in use  perform business process modeling to document the process flow of a product(s)  prepare accurate and detailed functional/non-functional requirement specifications  translate requirements into detailed user stories for the delivery team  manage capacity utilization and reporting for all voice carriers and augment channels as necessary  manage and produce termination routing tables weekly  manage, produce and load toll-free routing masks quarterly  produce profit analysis and target pricing of potential customers based on monthly records submitted  manage and run reports for volume customer re-rating  audit internal cdrs against vendor cdrs  issue weekly reports for minutes of usage, cost per minute, network capacity and top use customers  daily monitoring of actual cost against predicted cost  daily evaluation of fraud liabilities  analysis of call details for cost, fraud, route failures, route volumes, etc  provides monthly dashboard and report set of key call metrics  required skills   proven critical thinker with excellent verbal and written communications  experience in technical business analysis and ability to understand/interpret technical concepts  an ability translate information between technical and business teams, ensuring expectations are clear on both sides  experience working closely with engineering teams in a scrum style environment to successfully launch technology solutions  willingness to dig deep into systems to evaluate and document  excellent project and time management skills with the ability to multitask in a deadline-oriented environment  experience evaluating/documenting web based applications and web services  ability to analyze data models and navigate database to find information  customer-focused and able to act with tact, diplomacy, and professionalism  bs degree + 5 years experience. (relevant experience in lieu of degree may be considered.)  desired skills   experience with transitioning legacy applications to new platforms  experience working in an agile environment  ability to create database queries  technical understanding of coding and/or scripting in languages such as java, python and c  benefits and considerations   position is located in bellevue, wa, right beside i-90.  we offer an attractive salary (dependent on level of experience) and benefits package, flexible schedule, professional team and friendly atmosphere.  no expectation of travel, though periodic opportunities to do so may be available.  applicants will be asked to show proof they can work legally in the u.s.     2 days ago     -   save job"
457,"data analyst, Workforce Management - Seattle, WA",Starbucks," starbucks      20,529 reviews  -    now brewing – data analyst, operations - workforce management ! #tobeapartner “we built the starbucks brand first with our people, not with consumers. because we believed the best way to meet and exceed the expectations of our customers was to hire and train great people, we invested in employees.” – howard schultz, chairman, starbucks coffee company job summary and mission a data scientist contributes to starbucks’ success by analyzing large data sets to identify strategic changes to our operating procedures and drive insight into current business trends. the role will help to match customer demand with partner availability in order to optimize both the partner and customer experience. the position reports directly to the program manager, workforce management summary of key responsibilities data preparation and analysis   extract data from various databases cleanse and aggregate data and perform exploratory data analyses  apply basic statistical concepts and descriptive statistics to understand and describe relationships in data  help to build predictive models and complex descriptive and inferential statistics  data visualization and presentation   create concise, easy to understand summaries of data, designed for a less technical audience  present data visually and creatively to persuade stakeholders to action  project planning and execution   helps to develop strategic and operational plans and measures results through automated dashboards  provide analytic support (code documentation, data transformations, algorithms, etc.) to it to implement analytic insights and recommendations into business processes (e.g., feed of modeling scores into campaign manager) summary of experience  at least 2 years of experience in decision science or data science  ba/bs w/ concentration in quantitative discipline - stats, math, comp sci, engineering, econ, or similar. masters degree a plus  required knowledge, skills and abilities   innovative, insatiably curious, keen critical thinking skills  business-applicable experience in several techniques for data visualization skills, e.g. tableau  working knowledge of basic statistics;  at least 1 year of professional experience with r  big data processing techniques, such as hadoop / hive preferred  expert ability to collect data using a variety of methods, such as data mining & hardcopy or electronic documentation study, to improve or expand databases  ethical rigor and unyielding integrity  starbucks and its brands are an equal opportunity employer of all qualified individuals, including minorities, women, veterans & individuals with disabilities. starbucks will consider for employment qualified applicants with criminal histories in a manner consistent with all federal, state, and local ordinances.   30 days ago     -   save job"
458,Sr Business Analyst,RealSelf," realself      6 reviews  -    about the role: we are seeking an analytical individual to help us better understand our two-sided marketplace and assist teams in building more effective and innovative products. as a small, fast-moving team, we’re looking for someone who’s eager to solve whatever challenge is thrown at them and have significant impact on the organization. this person will work alongside diverse teams within the organization, managing multiple priorities with minimal oversight, to complete analyses of business problems to be solved, break data down, and effectively communicate the story to a wide audience. our business analysts are passionate about understanding our consumers’ and providers’ behavior through data, and have a “whatever it takes” mentality, using their analytical expertise and quantitative reasoning to help accelerate our growth. this is a great opportunity for anyone looking to develop their expertise in an organization with opportunity for mobility and advancement. you might be a good fit if... ...you love turning quantitative measurements into business change and making an immediate impact in a fast-growing organization. this team is collaborative, bold, fast-moving, and tons of fun. below are some of the qualifications we’d love for you to have. don’t think you fully fit the bill? apply anyway. internally, we’re in the business of building leaders.   prior experience in a high-impact analytics role  proficient in advanced quantitative research techniques  experience using sql and a scripting language in a business setting (for instance, some of us use r and python)  ability to comprehend most code with limited support from external sources  advanced excel skills  able to give business recommendations created from complex data, for all levels of the organization  drive, determination, and a self-disciplined approach to achieving results that maintain high standards of quality and accuracy  constantly looking to better themselves and others around them  able to learn quickly, navigate through ambiguity, and demonstrate logical and structured thinking  interest and drive in serving as an in-house expert on analyzing specific business challenges, and offering solutions based on best-practices and research  excellent attention to detail and drive to deliver results to help grow the business  highly analytical and confident mindset -- you’re curious, quantitative, and meticulous  ability to work with significant autonomy and discretion, and interest in providing mentorship to more junior-level team members  history of actively identifying problems with significant business impact  experience with google analytics or other web analytics tools are a plus  realself is an equal opportunity/affirmative action employer. all applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, or protected veteran status. about realself realself is the world’s largest online destination to learn about elective cosmetic procedures, and to find the right doctor or clinic for you. more than 10 million people visit realself each month to find out which treatments and providers live up to their promise of being ""worth it."" realself is powered by unbiased experiences shared by consumers for hundreds of treatments, ranging from simple skincare to high consideration cosmetic surgeries. offering millions of photos and medical expert answers, realself has become the essential resource and service for those seeking to find the right local provider. about the industry according to a 2016 asaps (american society for aesthetic plastic surgery) study, for the first time on record, americans spent more than 13.5 billion dollars on combined (surgical and nonsurgical) aesthetic procedures in a single calendar year. the total reflects a 1.5-billion-dollar increase from 2014. surgical procedures accounted for 58% of the total expenditures, surpassing the 8-billion-dollar mark for the first time ever, and nonsurgical procedures accounted for 42% of the total expenditures, surpassing the 5-billion-dollar mark for the first time ever. this dramatic increase in demand speaks to the rapidly increasing need for consumer education and engagement - a role realself is proud to own in the industry.   30+ days ago     -   save job"
459,Business Analyst II,Meredith Corporation," meredith corporation      77 reviews  -    job title business analyst ii job description fascinated by the intersections of data, demographics, lifestyles and technology (and food)? enjoy the hands-on opportunity to design queries, analyze the results and build meaningful stories to uncover consumer trends? are you are naturally curious, a current or future data whisperer, and have a knack for solving puzzles? consider joining meredith digital’s data and insights team as a business analyst ii in our seattle office. you’ll join a fun and progressive company leveraging the latest in cool tools and technologies to inspire creativity in cultivating their food, lifestyles, families and homes. meredith’s digital insights team is seeking a data-savvy, experienced teammate who thrives in a collaborative, data-driven environment. consistent superior performance, creative problem solving, and responsibility are not just buzzwords but an integral part of how we operate every day. our team is laser-focused on designing and building amazing, useful products to attract, retain, and delight our existing and prospective clients and advertisers. what you’ll do: solve clients’ issues by translating questions into data queries and writing compelling data-driven stories build persuasive presentations based on multiple data sources for internal and external stakeholders partner closely with meredith’s sales, ad products, and bi engineering teams to deliver compelling analyses for advertisers partner with meredith’s editors and lifestyle experts to translate abstract concepts into actionable data insights mentor less experienced analysts on best practices for research design, analysis storytelling, and presentation what we’re looking for: data analytics experience with a technology company, media agency, consulting firm, or market research company a strong understanding of the digital advertising ecosystem and general advertising practices a strong understanding of audience, brand, and/or roi analytics a deep understanding of applied statistics including sampling approaches, causal modeling, time series analysis, and data-mining techniques a proven track record of building/influencing client relationships ability to convey complex ideas in a clear and effective manner to a range of audiences excellent communication and presentation skills enthusiasm for food, parenting, beauty, and lifestyle topics such as cooking, decorating, building and remodeling, crafts, entertaining, cooking, and gardening. passion for making life easier and more enjoyable. minimum qualifications: ba/bs in a relevant field. minimum three years of ongoing marketing research or data analysis experience, including quantitative and qualitative research and analysis, digital metrics and analytics, designing data queries, storytelling, and audience measurement. advanced degree in applicable social science disciplines may be substituted for practical experience. branding experience, home cooks, and/or “foodies” a plus! % travel required (approximate) : <10% #nmg#   10 days ago     -   save job"
460,Business Analyst,Rover," rover      282 reviews  -    who we are:  rover.com connects pet parents with the nation’s largest network of pet sitters and dog walkers. on rover, pet parents can easily discover, book, and manage personalized care for their dogs including pet sitting, dog walking, and doggy day care. founded in 2011 on the belief that everyone should have the opportunity to experience the unconditional love of a dog, rover improves and simplifies life for pet parents and the dogs they love.  we're headquartered in downtown seattle. we're an agile, fast-growing startup, and our leadership comes from some of the country's most respected tech companies. we've been named among seattle's ""best places to work"" in seattle met magazine, seattle business magazine, and the puget sound business journal."" we're also a recipient of seattle business magazine's 2015 tech impact awards. needless to say (but we're going to say it anyway)—we love dogs, and we wouldn't dream of going to work without them by our sides.   what we’re looking for:  for business analysts at rover, there is no such thing as a boring day. they eagerly flex between supporting the quantitative needs of one specific business unit (marketing, finance, supply, operations, etc.) and working cross functionally to tackle more complex problems such as acquisition and retention forecasting, roi analyses, supply/demand equilibrium monitoring, and capacity planning. they are also a source of support and mentorship for colleagues across the organization as they hone their their own analytical skills. business analysts dig deep into huge sets of customer, sitter, and market-level data, then emerge with clear business narratives and recommendations. they will work closely with business stakeholders and senior leadership to provide insights that drive strategy in the realms of investment, headcount planning, and cost management.   your toolset includes: sql or advanced excel. python, r, and/or spss a plus. tableau, looker, or similar data visualization tools fundamentals of hypothesis testing: experiment design, data sufficiency and statistical power, a/b testing, understanding of meta-significance, etc.  your qualifications: bs/ms in a business or quantitative field: economics, business, math, statistics - the main thing is you have learned how to think analytically. 2+ years experience working cross-functionally with real-world, complex datasets. this is not your first job out of college - but it might be your first job out of graduate school. excellent verbal and written communication skills. specifically, you know how to present analytical results to business stakeholders and executives in a useful, concise, and actionable way. experience working with data infrastructure / engineering teams to assist with recommendations for organizing data into performant tables.  why we’ll hire you: you are scary good with data. you look at charts, furrow your eyebrows, and observe that something doesn’t seem quite right. others see trends; you see outliers. you examine and question data insights and don’t take anything at face value. you understand that strong analytical recommendations require an intricate understanding of both the data sources you are working with, and the broader business context. you have deep empathy for the business owners you will support. you understand at a cellular level that people have jobs to do and decisions to make, and it is your job to help them do that in as data-driven a way as possible. you are a thought partner for business owners. you are relentless in getting to the question behind the question and distilling the underlying need to analyze data. you thrive in the dynamic environment of a hyper-growth startup. you unblock blockers, take initiative, and move things forward despite the real world of imperfect information. you show a pattern of being self-started, self-taught, and self-directed. you are your own qa team, producing quality analysis and creating novel ways to ensure accuracy.  benefits of working at rover.com: competitive compensation 401k stock options competitive benefits package, including medical, dental, and vision insurance commuter benefits bring your dog to work (and unlimited puppy time) doggy benefits, including $1000 toward adopting a dog free doggy pto and dog walks extra pto you can earn by dog sitting stocked fridges, coffee, soda, and lots of treats (for humans and dogs) free catered lunches on tuesdays regular team activities, including happy hours, snow tubing, game nights, and more  this position is based at rover hq in downtown seattle. competitive salary & benefits depending on experience. candidates must be eligible to work in the us.   30+ days ago     -   save job"
461,Financial Analyst,Amazon.com," amazon.com      22,425 reviews  -    are you looking for the next big finance opportunity? looking for a business partnering role with p&l responsibility? want to directly influence the future of some of the most successful products in cloud computing? ​ join us at amazon web services finance and be part of the storage finance team!  amazon web services (aws) is a pioneer in blazing the new trails of cloud computing. aws is a high-growth, fast-moving group within amazon with a start-up mentality where new and diverse challenges arise every day, but a group that operates with the full backing of one of the world’s most successful web companies.  aws finance seeks a world class financial analyst to be a key member of the storage finance team. this position will work closely with finance management as well as key business partners across the aws organization, including product managers and engineers, to drive thoughtful analysis and controllership in the aws storage businesses.  some key responsibilities will include: · managing the aws storage business p&l and influencing business decisions that drive revenue and/or capital expenditures · design and develop recurring and ad hoc business reporting (financials, headcount, opex) to provide business partners with insightful data to make key decisions. · lead process improvement projects through model automation and data mining as business intelligence (bi) lead for storage team. · taking the lead in financial planning and analysis; building complex financial models and analytical tools to measure overall financial performance · developing short and long range financial/operational forecasts · developing and standardizing financial reports · working on ad hoc financial analyses and projects  the successful candidate will implement and deliver the core financial processes for the business including annual operating plans, service p&l, monthly/quarterly business reviews, identify and quantify financial/operational risks and opportunities (r&o) to the business, and drive ad hoc business projects. additional responsibilities include helping refine the capacity planning process and modeling improvements to help drive positive free cash flow.  this role requires a self-starter with a strong financial modeling background, problem solving skills, a keen attention to detail, ability to work in a fast-paced environment with ambiguous situations, and solid skills in project management. this role has regular interaction with various business units across amazon and requires strong people skills   basic qualifications · 3+ years of relevant experience · ba/bs degree required · advanced financial modeling skills.   preferred qualifications · an mba or ms in finance or a related field · exceptional financial modeling skills, including proficiency in sql · advanced knowledge of excel/ financial modeling · advanced analytical skills · 5+ years of financial experience · an ability to develop new ideas and creative solutions · an ability to meet tight deadlines and prioritize workload · knowledge of computing industry · an ability to work independently and self-motivate in a fast-paced and rapidly-changing environment · a work ethic based on a desire to exceed expectations · collaborative interpersonal skills — including written and oral communication skills · experience in a technology company or high-tech environment  amazon is an equal opportunity-affirmative action employer – minority / female / disability / veteran / gender identity / sexual orientation   9 days ago     -   save job"
462,Business Analyst - Membership Solutions,Costco Wholesale," costco wholesale      5,955 reviews  -    this business analyst will be responsible for facilitating business change management by developing detailed business requirements and process flow diagrams in addition to other appropriate standard analysis artifacts. the business analyst will support multiple customers and stakeholders throughout the project and support life-cycle to help realize business benefits and define a set of business requirements that will translate into valuable business solutions and technology systems. the candidate will work closely with end users, business unit representatives, information system resources and others in all stages of the project life-cycle including discovery, design, construction, transition, implementation, and support. this individual should demonstrate the highest levels of customer service, communication, productivity and professionalism. in addition, the candidate will have the ability and aptitude for leadership and self-motivated, possessing strong analytical skills and costco business (or other retail) expertise  tasks and responsibilities  stakeholder and team interaction:  determines stakeholder influence and relationship needs, and understands their business and requirements. builds and manages stakeholder relationships including business partners, users, vendors, customers, project team members, and management leaders. interacts with technical team(s) to translate functional specifications into technology solutions. requirements management process:  develops business analysis artifacts (use cases, business models, etc.) to document “as-is” and “to-be” requirements and change management plans as they pertain to specific projects and/or functional area. identifies and communicates risks and issues that may require changes to plans or scope. prioritizes requirements effectively based on appropriately identified factors. organizes and synthesize large amounts of information provided by stakeholders. ensures that all requirements support the delivery of business value, fulfills goals and objectives and meet stakeholder needs. leads and participates in user acceptance sessions for confirmation of requirements implementation prior to deployment. elicitation and communication:  ensures appropriate stakeholders are involved and obtain required information for capturing and validating requirements and other artifacts. effectively manages changes and conflicts during requirements gathering process. manages requirements traceability and future reuse. prepares artifacts in an understandable and presentable format. assists in other areas of the department and company as necessary. required skills, abilities, and certifications  minimum 4 years costco operations, administration and/or merchandising experience. must possess excellent analytical skills and demonstrated ability to effectively troubleshoot and provide solutions. must possess excellent interpersonal skills, with the ability to negotiate and effectively engage with individuals at all levels of the organization. must possess demonstrated strong communication skills, both verbal and written. must possess strong work ethic, demonstrated attention to detail and excellent time management skills. must be available to work as needed to honor project commitments, meet deadlines, and support assigned business area needs (e.g., nights and weekends). recommended skills, abilities, and certifications  costco or other retail business or it operations, and/or merchandising experience. project management and/or product development experience. bachelor's degree in business analysis, business, information technology, or equivalent. professional business analysis certifications, such as cbap or ccba. understanding of business requirements elicitation pursuant to specific programs/projects involved. proficient in requirements gathering, business modeling, project scoping, and use case creation. proficiency in utilizing development, data, and business process analysis tools/utilities (sdlc, business process models, use case modeling, context diagramming, functional decomposition). expertise in utilizing standard documentation tools/utilities. experience identifying business rules, and constructing decision tables. apply: use the link below to upload all required documents to  https://chm.tbe.taleo.net/chm02/ats/careers/requisition.jsp?org=costco&cws=1&rid=2330  applicants and employees for this position will not be sponsored for work authorization, including, but not limited to h1-b visas. apart from any religious or disability considerations, open availability is needed to meet the needs of the business. if hired, you will be required to provide proof of authorization to work in the united states.   12 days ago     -   save job"
463,SOC Analyst,Amazon.com," amazon.com      22,425 reviews  -    the aws security operations center (soc) is looking for an action-oriented individual to work as an access control analyst, which entails providing alarm monitoring, badge management, technical support and program administration within the soc. this individual will work within the soc in order to respond to all physical security events impacting or threatening aws property and assets worldwide.  the aws soc analyst will work with operations managers to adhere to procedures and service level agreements with regards to the access control system. responsibilities will include managing email and phone communications, researching alarms and security issues, generating and/or managing trouble tickets, and other access control functions to support customers or management.  the successful candidate must have a proven track record of phenomenal customer service, possess excellent verbal and written communication skills, and demonstrate good judgment while under pressure. they will also be able to successfully multitask, operate autonomously, and use discretion when dealing with sensitive information. the aws soc is a 24/7/365 operation and shift work will be required to include nights and weekends.   basic qualifications bachelor’s degree in relevant field 1-2 years’ previous experience working within an operations center 1-2 years’ previous security experience 1-2 years' previous experience using ms office suite to include word, powerpoint, excel, etc. 1-2 years' experience demonstrating high-level customer service skills 1-2 years' experience demonstrating multitasking skills including the ability to answer multiple phone lines, prioritization of e-mail, instant message, and ticket related communication 1-2 years' experience working in fast paced environments, and ability manage workload even during times of stress or escalated activity 1 years' experience demonstrating excellent communications skills, including a mastery of the english language both written and spoken 1-2 years' experience demonstrating a professional demeanor and ability to communicate with business leaders ability to work any shift within the 24/7 operation, including holidays and weekends and sit for prolonged periods without getting distracted us citizen is required  preferred qualifications bachelor’s degree in relevant field 2-3 years’ previous experience working within an operations center 2-3 years’ previous security experience 2-3 years' previous experience using ms office suite to include word, powerpoint, excel, etc. 2-3 years' experience demonstrating high-level customer service skills 2-3 years' experience demonstrating multitasking skills including the ability to answer multiple phone lines, prioritization of e-mail, instant message, and ticket related communication 2-3 years' experience working in fast paced environments, and ability manage workload even during times of stress or escalated activity 2-3 years' experience demonstrating excellent communications skills, including a mastery of the english language both written and spoken 2-3 years' experience demonstrating a professional demeanor and ability to communicate with business leaders 2-3 years' experience with access control systems (ex: lenel, multi-max, c-cure, honeywell, etc.) ability to work any shift within the 24/7 operation, including holidays and weekends and sit for prolonged periods without getting distracted us citizen is required **for additional information or to send your resume directly, please email garciaws@amazon.com amazon is an equal opportunity-affirmative action employer – minority / female / disability / veteran / gender identity / sexual orientation.   13 days ago     -   save job"
464,"Analyst, Digital Analytics and Optimization Testing",REI," rei      331 reviews  -    this job contributes to rei’s success by providing analysis, on-site testing, reporting, and actionable recommendations to the digital retail team. this job requires a large amount of cross-divisional work with e-commerce, it, direct sales, adventures/outdoor school, outlet, mobile and marketing teams. the role utilizes all available data to identify opportunities and evaluate the success of programs aimed at improving customer experience, engagement and roi. in addition this position utilizes optimization testing to improve performance and is responsible for supporting reis overall optimization testing methodology and reporting processes. this role will stay current with and recommend emerging technologies and assess how new opportunities can be leveraged to improve analytic and data quality.   you'll get to:  track, analyze, and communicate customer, campaign, website, mobile, and sales behavior. conduct a/b/n, multivariate, and algorithmic testing, and report results in a clear and compelling manner. demonstrate strong understanding of business issues and operate using independent judgement with little oversight. help provide actionable recommendations to influence business plans affecting all new and existing site and app features and functionality. use a broad range of existing customer data to identify and evaluate opportunities for targeting and personalization. support user adoption of analytics and data-driven testing, prioritization, and test design. identify likely reasons for anomalies; support data and testing governance efforts. contribute to an ongoing stream of analysis/hypothesis based ideas for testing.  bring your passion and expertise domain experience 2-5 years of experience with web-based analytical tools (adobe analytics preferred). 1-3 years of experience using a robust testing platform across ecommerce sites (adobe target preferred) expert skill level with ms-office tools: excel, powerpoint, word, sharepoint 1-3 years of experience with data extraction and manipulation (e.g. sql) 1-3 years with visualization programs (tableau preferred) awareness of testing concepts and practices (e.g. sample sizes, full factorial versus non, representative test periods). general understanding of ecommerce (familiarity with online product merchandising and product and event promotion processes preferred). successful experience working cross-divisionally to accomplish goals and objectives self-starter who thrives on autonomy while demonstrating a collaborative spirit.  why you'll love it here joining digital retail at rei means you get to work with a team of immensely passionate and talented people, who value the mission of our co-op and strive to deliver excellence and innovation every day. our mission is to digitally inspire and enable outdoor discovery by driving a holistic customer-centric experience through collaborative ingenuity as we bring to life the 21st century digital flagship.  we’re a passionate community of people who believe in one simple truth: an outdoor life is a life well-lived. rei is a co-op, born in the mountains of the pacific northwest in 1938. we’re here to help our over 6.5 million active members have amazing experiences outside—and do the same ourselves. bring your creativity, passion for writing, customer focus and enthusiasm for living life outdoors—we can’t wait to meet you!   23 days ago     -   save job"
465,Operations Analyst,Kigo Kitchen," kigo kitchen      -    join our operations support team! accomplishes business objectives by identifying and solving product, information, and processing problems.  use project management and analytical skills to improve the restaurant systems, supply chain, and other parts of the organization.  work collaboratively with all team members to identify problems, analyze existing systems, test and implement solutions to ensure quality service, food and information flow at all levels.  prepare reports and document processes with thoroughness and attention to detail. • good communication, organizational, time management and mathematical skills  dependable and reliable  excellent computer skills including excel, google docs and other analytics tools  problem solving, process improvement, project management, technical and computer skills may be required  physical demands and abilities  be able to work in a standing position for long periods of time (up to 5 hours).  be able to reach, bend, stoop and use hands or finger to handle or feel  must have the stamina to work 20 to 30 hours per week.     21 days ago     -   save job"
466,Business Analyst,s•com," s•com      -    business/accounting analyst  this resource is needed to help with new lease accounting standards. historically this information was not tracked internally and now requiring certain expenses incurred from internal business units to be put on balance sheets. this person will engage business units to understand expenses, aggregate data and compile into a larger report.  day to day responsibilities: • inputting data sets into the new tool (tririga) • analytical capabilities • identifying their own errors comparing data • working with business units to extract data and upload into new contract records • calling out relevant data in contracts • be able to build a data set form the data collected in contract review • data validation • aggregation of data and uploading into tririga tool  top 3 must have skills: 1. must have a basic understanding of accounting 2. proficient with excel - seeking a problem solver with high attention to detail 3. require lease accounting experience  preferred skills: -exposure to tririga -lease accounting experience -been responsible for data extraction previously  -ability to work autonomously  -attention to detail  -ability to self-audit work  leadership principles -bias for action  value proposition: -this is an opportunity to support compliance for amazon under a newly released tool -great chance to set a high bar in a new role and demonstrate something that has never been done before  please apply online. if you don’t meet these requirements, but are interested in other s.com opportunities, please register with us online at ess.impellam.com .   s•com  is an equal opportunity employer - all qualified applicants will receive consideration without regard to race, color, religion, gender, national origin, age, disability, veteran status, or any other factor determined to be unlawful under applicable law.  #li-hb1  #cb-hb1  loading…  loading…   impellam north america  -  23 days ago     -   save job"
467,Associate/Business Analyst I - Business Operations & Strategy - Liberty Mutual Surety,Liberty Mutual," liberty mutual      2,164 reviews  -    associate/business analyst i - business operations & strategy - liberty mutual surety-93218 description  liberty mutual surety ™ has an exciting opportunity for an associate/business analyst i (non-it) to join our business operations & strategy team in seattle, wa. this newly created position will assist with the growing need for alignment and coordination of the global surety operation through conducting research, report creation and analysis, and compiling and developing presentations. in this role, you will develop your analysis, project management, and business communications skills as well as your surety-industry knowledge. you will also contribute to priority initiatives that have impact across the surety organization. level of position and salary based on experience.  liberty mutual surety™ is a global operating division of liberty mutual insurance, and is the 2nd largest and most admired surety company. we specialize in providing contract surety bonds for construction firms, manufacturers and suppliers, and commercial surety bonds for corporations and individuals on an account and transactional basis, and conduct business worldwide through fronting relationships and liberty owned subsidiaries, with bonds issued in over 40 countries. we pride ourselves on our outstanding service to agents and customers throughout our field offices across the u.s., and in mexico, canada, brazil, hong kong, uk, italy, france, australia, and germany. we are committed to our value proposition of building mutually profitable relationships by providing smart business solutions, ease of doing business, and consistent, responsive service. liberty mutual is dedicated to the communities we serve and values highly a diverse workforce.  responsibilities:  develop skills necessary to support internal processes and initiatives aimed at improving visibility, accountability, and ultimately profitability. (e.g., annual strategic planning, work execution tracking, and executive-level meeting materials). gain exposure to and conduct recurring and ad-hoc data analyses through gathering and organizing data from multiple sources and creating summaries.  assist with the coordination and preparation of materials, presentations, and reports which may be used for executive level meetings.  assist with identifying opportunities to improve methods of information sharing to yield greater consistency in executive decision making and to create value for the organization.  help design and build better information flows across the surety organization to enable greater alignment and execution across multiple layers.  develops project management skills to support special project work on sensitive and high-priority topics. build surety knowledge which may include participation in trainee program activities (community of practice, new hire training, afsb, etc).  qualifications:  bachelor's degree in business, international business, economics, organizational leadership, or a related field or equivalent experience.  one (1) year prior business experience is preferred.  displays effective research, problem solving, analytical, critical thinking, influencing, relationship management, and presentation skills. demonstrates strong organization skills with a focus on details and accuracy. ability to communicate effectively across all levels of the organization.  ability to support change and impart value within the organization. aptitude for problem-solving and passion for using data to drive decisions and outcomes.   benefits:  we value your hard work, integrity and commitment to positive change. in return for your service, it’s our privilege to offer you benefits and rewards that support your life and well-being. to learn more about our benefit offerings please visit: https://lmi.co/benefits  overview:  at liberty mutual, we give motivated, accomplished professionals the opportunity to help us redefine what insurance means; to work for a global leader with a deep sense of humanity and a focus on improving and protecting everyday lives. we create an inspired, collaborative environment, where people can take ownership of their work; push breakthrough ideas; and feel confident that their contributions will be valued and their growth championed.  we’re dedicated to doing the right thing for our employees, because we know that their fulfillment and success leads us to great places. life. happiness. innovation. impact. advancement. whatever their pursuit, talented people find their path at liberty mutual. job  analytics primary location us-wa-seattle schedule  full-time salary (pay basis)  55,000.00-75,000.00 education level  bachelor's degree (±16 years) shift  day job   24 days ago     -   save job"
